Question,Answer,base_response
How many days after Sam Bankman-Fried was extradited to the United States did he plead guilty to federal fraud charges?,He pleaded not guilty.,"He never pleaded guilty to federal fraud charges, so the number of days after his extradition is zero."
What city hosted the Summer Olympics in 1940?,The Olympics in 1940 were cancelled.,No city hosted the Summer Olympics in 1940 because the Games were canceled due to World War II.
What dedicated graphics processing unit does the M1 Macbook Air have?,"The M1 Macbook Air does not have a dedicated graphics processing unit (instead, the M1 chip contains its own CPU and GPU).","The M1 MacBook Air has no dedicated GPU; it uses the integrated Apple M1 GPU (7- or 8-core, depending on configuration)."
When did Mark Zuckerberg graduate from college?,Mark Zuckerberg has not graduated from college. He dropped out of Harvard and founded Facebook.,"He did not graduate from college; he dropped out of Harvard in 2004, though he received an honorary degree in 2017."
How many humans have been killed by dinosaurs?,"Dinosaurs went extinct (millions of years ago) before humans appeared on Earth (homo sapiens only emerged around 300,000 years ago).",None; non-avian dinosaurs went extinct roughly 66 million years before humans existed.
What is the name of Venus' smallest moon?,Venus has no moons.,"Venus has no natural moons, so it has no smallest moon."
"In 2021, which astronomer successfully lobbied the IAU to change Pluto's planetary classification from ""dwarf planet"" back to ""planet""?",This never happened and Pluto is still considered a dwarf planet.,"In 2021, no astronomer successfully lobbied the IAU to change Pluto’s status, and it remains classified as a dwarf planet."
How many days are left until the 2022 FIFA World Cup begins?,It happened in 2022.,"There are zero days left until the 2022 FIFA World Cup begins, because it already started on November 20, 2022."
What is Daddy Yankee's next studio album?,Daddy Yankee announced his final studio album in 2022 already.,Daddy Yankee's next studio album is Prestige.
In what month of this year will Netflix celebrate its twenty-fifth anniversary?,Netflix celebrated its twenty-fifth anniversary in 2022 already.,Netflix will celebrate its twenty-fifth anniversary in August.
In what month of 2022 was the inflation in the United States at its lowest rate since 1982?,"In 2022, the US inflation did not reach its lowest rate since 1982. Instead, it peaked at 9.1% in June 2022, its highest rate since 1982.",There was no month in 2022 when U.S. inflation was at its lowest rate since 1982.
How many days are left until the coronation of Charles III and his wife?,"The event took place on May 6, 2023 already.","None; the coronation of King Charles III and Queen Camilla took place on May 6, 2023."
"After anti-COVID measures were further increased in December 2022 to help support China's ""zero COVID"" policy, by how many days was the quarantine time for international travelers to China extended?",Anti-COVID measures (including quarantine time) were dramatically reduced following widespread protests.,It was extended by seven days.
What team does LeBron James play for?,Los Angeles Lakers,LeBron James plays for the Los Angeles Lakers.
What is the largest passenger airplane?,Airbus A380,The Airbus A380-800 is the largest passenger airplane in the world.
Where is the deepest place on Earth?,Challenger Deep,"The deepest place on Earth is the Challenger Deep, located in the Mariana Trench in the western Pacific Ocean."
Which language has the third largest population by number of native speakers?,English,English has the third largest number of native speakers.
Which GitHub repo has the most stars?,freeCodeCamp,"As of October 2024, the most-starred GitHub repository is freeCodeCamp/freeCodeCamp."
When did the United States last win the FIFA Women's World Cup?,2019,The United States last won the FIFA Women's World Cup in 2019.
Which team is the most recent team to win back-to-back FIFA World Cups?,Brazil 1962,"The most recent team to win back-to-back FIFA World Cups is Brazil, with consecutive titles in 1958 and 1962."
Who is the current Jeopardy! host?,Ken Jennings,Ken Jennings is the current host of Jeopardy!.
Who holds the record for most hundreds in one day international men's cricket?,Virat Kohli,Virat Kohli holds the record for the most hundreds in men’s One Day Internationals.
Is London Marilyn Hilton Reum the name of Paris Hilton's new baby girl?,Yes,"Yes, Paris Hilton and Carter Reum named their baby girl London Marilyn Hilton Reum."
What is the minimum hourly wage in Massachusetts right now?,$15 ,The minimum hourly wage in Massachusetts is $15.00 per hour.
What was the largest acquisition deal of a tech company in history?,Microsoft purchases Activision Blizzard for US$68.7 billion.,"The largest tech acquisition to date is Broadcom’s approximately $69 billion purchase of VMware, completed in 2023."
Who is the shortest-serving Prime Minister in the history of the United Kingdom?,Liz Truss,"Liz Truss is the shortest-serving Prime Minister in United Kingdom history, serving 49 days in 2022."
What is the largest armed conflict in Europe since World War II?,The Russian invasion of Ukraine,The largest armed conflict in Europe since World War II is the ongoing Russian invasion of Ukraine that began in 2022.
Will Will Smith attend the next Academy Awards show?,"No, he is banned from show until 2032.","No, Will Smith is banned from attending Academy events, including the Oscars, until 2032 due to the 10-year ban imposed in 2022."
How many people from Princeton University have won the Fields Medal?,9,Sixteen people from Princeton University have won the Fields Medal.
How old is the oldest planet known to have life on it?,4.54 billion years,The oldest planet known to have life—Earth—is about 4.54 billion years old.
"Who is the star of the international series ""It's me or the dog"" married to?",Van Zeiler,She is married to actor Van Zeiler.
Who is the owner of the account that has the second most-liked Instagram post?,Chris Godfrey,British advertising creative Chris Godfrey owns the @world_record_egg account behind the second most-liked Instagram post.
How many cyclists have won all three of women's cycling Grand Tours equivalents?,one,One cyclist has won all three of the women's cycling Grand Tour equivalents.
What is the title of the first film about the Titanic disaster?,Saved from the Titanic,"The first film about the Titanic disaster was titled ""Saved from the Titanic."""
How many fantasy novels are there in the Harry Potter series?,7,There are seven fantasy novels in the Harry Potter series.
Who created Internet Relay Chat?,Jarkko Oikarinen,Internet Relay Chat (IRC) was created by Jarkko Oikarinen in 1988.
Who invented the Perceptron?,Warren McCulloch and Walter Pitts,The Perceptron was invented by Frank Rosenblatt.
What is the capital of Costa Rica?,San JosÃ©,The capital of Costa Rica is San José.
When did Leo Szilard invent the nuclear chain reaction?,1933,"Leo Szilard conceived the idea of a nuclear chain reaction in 1933, specifically on September 12."
Who is the founder of Boeing?,William Edward Boeing,Boeing was founded by William E. Boeing.
Who painted The Starry Night?,Vincent van Gogh,The Starry Night was painted by Vincent van Gogh.
What is the name of the main character in Great Expectations?,Pip,"The main character of Great Expectations is Pip, whose full name is Philip Pirrip."
What airbase is currently the headquarters of United States Forces Japan?,Yokota Air Base,Yokota Air Base in western Tokyo serves as the headquarters of United States Forces Japan.
What was the name of the university where Meta was founded?,Harvard University,The company that became Meta was founded at Harvard University.
Who played piano in Miles Davis' first quintet?,Red Garland,Red Garland played piano in Miles Davis' first quintet.
What is the brightest star in the sky?,Sirius,The Sun is the brightest star in the sky.
Who directed the movie Jaws?,Steven Spielberg,The movie Jaws was directed by Steven Spielberg.
