Question,Answer,base_response
"The rapper whose debut album was titled ""Thug Misses"" has sold over how many records worldwide?",2 million,"The rapper Khia, whose debut album was titled ""Thug Misses,"" has sold over one million records worldwide."
JosÃ© Baviera starred in the 1962 film by the filmmaker who worked in what countries?,"Spain, Mexico and France","José Baviera starred in the 1962 film *The Exterminating Angel* directed by Luis Buñuel, who worked primarily in Spain, France, Mexico, and the United States."
Extract starred what American actress who is known for her work on Saturday Night Live from 2005-2012?,Kristen Carroll Wiig,The American actress who starred in the film Extract and is known for her work on Saturday Night Live from 2005 to 2012 is Kristen Wiig.
What member from The Clinch Mountain Boys plays at the Huck Finn Jubilee Bluegrass Music Festival?,Ralph Edmund Stanley,Ralph Stanley is the member from The Clinch Mountain Boys who plays at the Huck Finn Jubilee Bluegrass Music Festival.
"Which American actor portray Steve Urkel in ""Family Matters""",Jaleel Ahmad White,"Jaleel White is the American actor who portrayed Steve Urkel in the sitcom ""Family Matters."""
The 2000 ICC KnockOut Trophy was the debut of a Jamaican cricketer who is a right-handed what?,middle order batsman,"The Jamaican cricketer who made his debut at the 2000 ICC KnockOut Trophy is Marlon Samuels, who is a right-handed batsman."
"What other occupation did the ""Law West of the Pecos"" have?",saloon-keeper,"The ""Law West of the Pecos,"" Judge Roy Bean, was also a saloon keeper who operated the Jersey Lilly."
For what ogranization does a commentator of Press TV serve as associate director?,Henry Jackson Society,Press TV commentator Sara Flounders serves as an associate director of the International Action Center.
How many episodes were made for the science fiction series with Gus Birney?,ten,"Ten episodes were made for the science fiction series *The Mist*, in which Gus Birney starred as Alex Copeland."
In between  Polytechnic University of the Philippines and California Polytechnic State University which was founded as a vocational high school?,California Polytechnic State University,California Polytechnic State University was founded as a vocational high school.
"Which composer, who was a crucial figure in the transition between the Classical and Romantic eras in Western art music, wrote Piano Sonata No. 16 ?",Ludwig van Beethoven,The composer who was a crucial figure in the transition between the Classical and Romantic eras and wrote Piano Sonata No. 16 is Ludwig van Beethoven.
Where did the military engagements that Captain Lewis Cunningham Broadus served during take place?,Mexico-United States border region,The military engagements that Captain Lewis Cunningham Broadus served during took place in the Philippine Islands.
When was the advisor of Alpher-Bethe-Gamow paper died?,19-Aug-68,"George Gamow, the research advisor for the Alpher-Bethe-Gamow paper, died on August 19, 1968."
Vincas Kudirka is the author of both the music and lyrics of a national anthem which has how many words?,fifty-word,"Vincas Kudirka wrote the music and lyrics for the Lithuanian national anthem, ""Tautiška giesmė,"" which contains exactly fifty words."
What is the name of this Austrian association football club from Vienna for which Raphael Holzhauser was a player?,Austria Wien,The Austrian association football club from Vienna for which Raphael Holzhauser was a player is FK Austria Wien.
Ganjam district is located in an indian state located in which part of India ?,eastern India,"Ganjam district is located in the state of Odisha, which is situated in the eastern part of India."
What is the start date of this tour that was the third concert tour by an American singer-songwriter and was completed in support of the album Red?,13-Mar-13,"The Red Tour by Taylor Swift officially began on March 13, 2013."
What is one element of House dance where the dancer ripples his or her torso back and forth?,the jack,The element of House dance where the dancer ripples his or her torso back and forth is known as the Jack.
"Which 2009 animated film is from Japan, Summer Wars or The Secret of Kells?",Summer Wars,Summer Wars is the 2009 animated film that originated in Japan.
"What is the name of the 1988 film starring Gene Bervoets that was based on the Dutch to English translated novel, ""The Vanishing""?",The Vanishing,"The name of the 1988 film starring Gene Bervoets is *Spoorloos*, which is known internationally as *The Vanishing*."
When was the first stud book created for the breed of horse that came from Rotrou introducing Arabian horses to Perche?,1883,The first stud book for the Percheron horse was created in 1883.
"In what year was the drummer from the album ""Angel of Retribution"" born?",1961,"Scott Travis, the drummer who performed on the album *Angel of Retribution*, was born in 1961."
William Bromley-Davenport held political office under the Prime Minister who was of which party?,Conservative,"William Bromley-Davenport held political office under Prime Minister Arthur Balfour, who was a member of the Conservative Party."
Agnes Body was the founding head of a state secondary school located on what road?,Wragby Road,"Agnes Body was the founding head of the Lincoln Girls' High School, which was located on Lindum Road."
Who played the role of Nettie Harris in the 1985 film directed by Steven Spielberg?,Akosua Gyamama Busia,"Akosua Busia played the role of Nettie Harris in the 1985 film *The Color Purple*, which was directed by Steven Spielberg."
"The actress that plays Charity in the drama series ""Greenleaf"" is a member of a musical family from what city and state?","Detroit, Michigan","Deborah Joy Winans, the actress who plays Charity in the drama series ""Greenleaf,"" is a member of the renowned musical Winans family from Detroit, Michigan."
On which television network did Joe Penny play an investigator named Jake Styles?,CBS,Joe Penny played an investigator named Jake Styles on the CBS television network.
How many times did the man who coached the 1986-87 UNLV Runnin' Rebels fail to win 20 games in a season?,twice,"Jerry Tarkanian, the coach of the 1986-87 UNLV Runnin' Rebels, failed to win 20 games in a season exactly twice during his 31-year NCAA Division I coaching career."
 Curious is a women's fragrance by a singer born in what city and state?,"McComb, Mississippi","Curious is a women's fragrance by Britney Spears, who was born in McComb, Mississippi."
Were both Eugene Dynkin and Vladimir Voevodsky mathematicians from Russia?,yes,"Yes, both Eugene Dynkin and Vladimir Voevodsky were prominent mathematicians who were originally from Russia."
What mall was known as a twin of the mall located on I-45 on the Southeast side of Houston?,Northwest Mall,"Northwest Mall was known as the twin of Almeda Mall, which is the shopping center located on I-45 on the Southeast side of Houston."
In what year did Australian-born comedian Peter Helliar write I Love you Too?,2010,"Australian-born comedian Peter Helliar wrote the screenplay for the film *I Love You Too*, which was released in 2010."
"Which client of Lindka Cierach played Queen Elizabeth II in ""The Queen""?",Helen Mirren,"Helen Mirren is the client of fashion designer Lindka Cierach who portrayed Queen Elizabeth II in the 2006 film ""The Queen."""
Which ocean would the ingredients likely come from for the She-crab soup?,Atlantic Ocean,"The ingredients for She-crab soup would likely come from the Atlantic Ocean, as the dish is a traditional delicacy of the South Carolina Lowcountry."
"Which writer of French descent actually lived in France, Maurice Level or John Dufresne?",Maurice Level,"Maurice Level is the writer who actually lived in France, as he was a French national, whereas John Dufresne is an American author."
When did the first bank come into existence that is part of an organization that serves rural areas of India with basic banking and financial services?,on 20 July 2009,"The first bank belonging to the Regional Rural Banks system, known as Prathama Bank, came into existence on October 2, 1975."
Chien-Shiung Wu's expertise in experimental physics evoked comparisons to a scientist who passed away in which year ?,1934,"Chien-Shiung Wu's expertise in experimental physics evoked comparisons to Marie Curie, who passed away in 1934."
The 2005 film Remedy featured Frank Vincent from The Sopranos and several mob movies by which acclaimed director?,Martin Scorsese,The 2005 film Remedy featured Frank Vincent from The Sopranos and several mob movies by the acclaimed director Martin Scorsese.
